ID,Title,Bechdel Pass
tt0075148,Rocky,False
tt0075177,Sebastiane,False
tt0075222,Silent Movie,False
tt0075223,Silver Streak,False
tt0074152,Small Change,True
tt0075249,Sparkle,True
tt0075314,Taxi Driver,False
tt0074811,The Tenant,False
tt0075342,The Town That Dreaded Sundown,False
tt0072730,A boy and His Dog,False
tt0072684,Barry Lyndon,False
tt0073598,Blonde in Black Leather,True
tt0073582,Deep Red,True
tt0071411,Dersu Uzala,False
tt0071427,Dialogues of Exiles,True
tt0072890,Dog Day Afternoon,True
tt0072895,Dolemite,False
tt0072933,Emmanuelle II,True
tt0072500,Fawlty Towers,True
tt0073076,Grey Gardens,True
tt0073172,Inserts,False
tt0073179,"Ironiya sudby, ili S legkim parom!",False
tt0073195,Jaws,True
tt0073198,"Jeanne Dielman, 23 Quai du Commerce, 1080 Bruxelles",True
tt0073233,Katie Tippel,True
tt0073312,Love and Death,True
tt0071798,The Maids,True
tt0072443,The Mirror,True
tt0071853,Monty Python and the Holy Grail,False
tt0073440,Nashville,True
tt0073486,One Flew Over the Cuckoo's Nest,False
tt0073540,Picnic at Hanging Rock,True
tt0073629,The Rocky Horror Picture Show,True
tt0073650,"Salò o le 120 giornate di Sodoma [Salo, or the 120 Days of Sodom]",True
tt0073747,The Stepford Wives,True
tt0073115,The Story of O,True
tt0073778,Switchblade Sisters,True
tt0073373,Terror of Mechagodzilla,False
tt0073802,Three Days of the Condor,False
tt0073812,Tommy,False
tt0072448,Zorro,False
tt0072417,A Woman Under The Influence,True
tt0071141,Ali: Fear Eats the Soul,True
tt0071115,Alice Doesn't Live Here Anymore,True
tt0071222,Black Christmas,True
tt0071230,Blazing Saddles,False
tt0071247,Brief Encounter,True
tt0071381,Celine and Julie Go Boating,True
tt0071315,Chinatown,False
tt0071360,The Conversation,False
tt0069945,Dark Star,False
tt0071402,Death Wish,True
tt0070003,Dracula,True
tt0074462,Edvard Munch,False
tt0071464,Emmanuelle,True
tt0072979,Female Trouble,True
tt0071517,Foxy Brown,True
tt0071562,The Godfather: Part II,False
tt0071565,Godzilla vs. Mechagodzilla,False
tt0072353,Going Places,False
tt0071583,The Groove Tube,False
tt0071690,"Je, tu, il, elle",True
tt0070297,The Legend of the 7 Golden Vampires,False
tt0071803,Mame,True
tt0071807,The Man with the Golden Gun,False
tt0071431,Non si deve profanare il sonno dei morti [The Living Dead at Manchester Morgue],False
tt0071935,The Odessa File,True
tt0071970,The Parallax View,False
tt0071994,Phantom of the Paradise,False
tt0072226,The Sugarland Express,False
tt0072271,The Texas Chain Saw Massacre,False
tt0072308,The Towering Inferno,False
tt0072325,Truck Turner,True
tt0072354,Vampyres,True
tt0072431,Young Frankenstein,False
tt0070948,Zardoz,False
tt0068359,A Charlie Brown Thanksgiving,False
tt0069987,A Doll's House,True
tt0070819,A Touch of Class,False
tt0069704,American Graffiti,False
tt0069754,The Baby,True
tt0069762,Badlands,False
tt0068282,"Black Mama, White Mama",True
tt0068370,Children Shouldn't Play with Dead Things,True
tt0069895,The Crazies,True
tt0070460,Day for Night,True
tt0069990,Don Juan (Or If Don Juan Were a Woman),True
tt0069995,Don't look now,True
tt0068232,El ataque de los muertos sin ojos [Return of the Evil Dead],True
tt0070034,Enter the Dragon,False
tt0070047,The Exorcist,True
tt0070122,Godzilla vs. Megalon,False
tt0068699,High Plains Drifter,False
tt0071615,The Holy Mountain,False
tt0070233,Ivan Vasilevich menyaet professiyu,False
tt0070239,Jesus Christ Superstar,False
tt0158714,Lady Snowblood,True
tt0070294,The Legend of Hell House,True
tt0070300,Lemora: A Child's Tale Of The Supernatural,True
tt0070328,Live and Let Die,False
tt0069747,The Mad Adventures of 'Rabbi' Jacob,False
tt0070379,Mean Streets,False
tt0070510,Paper Moon,True
tt0070511,Papillon,False
tt0070518,Pat Garrett & Billy the Kid,False
tt0069067,Payday,False
tt0070608,Robin Hood,True
tt0070634,The Satanic Rites of Dracula,False
tt0070666,Serpico,False
tt0070707,Sleeper,False
tt0070723,Soylent Green,False
tt0070040,The Spirit of the Beehive,True
tt0070735,The Sting,False
tt0070782,Terminal Island,True
tt0070842,Turkish Delight,True
tt0070917,The Wicker Man,True
tt0070904,World on a Wire,False
tt0068156,1776,False
tt0068182,Aguirre: The Wrath of God,False
tt0068240,Avanti!,True
tt0068278,The Bitter Tears of Petra von Kant,True
tt0068284,Blacula,True
tt0068326,Butterflies Are Free,True
tt0068327,Cabaret,True
tt0068205,Chloe in the Afternoon,False
tt0069467,Cries and Whispers (Viskningar och rop),True
tt0068161,The Dawns Here are Quiet,True
tt0068468,Deep Throat,True
tt0068473,Deliverance,False
tt0068361,The Discreet Charm of the Bourgeoisie,True
tt0069019,Don't Torture a Duckling,False
tt0068611,Frenzy,True
tt0068646,The Godfather,False
tt0068371,Godzilla vs. Gigan,False
tt0068762,Jeremiah Johnson,False
tt0066798,"L'aventure, c'est l'aventure",False
tt0068833,The Last House on the Left,True
tt0070849,Last Tango in Paris,True
tt0068346,The Mattei Affair (Il caso Mattei),False
tt0201820,The Other Side of Underneath,True
tt0069089,Pink Flamingos,True
tt0069113,The Poseidon Adventure,False
tt0244730,Prison Girls,True
tt0070641,Sbatti il mostro in prima pagina,False
tt0070694,"Silent Night, Bloody Night",True
tt0069281,Sleuth,False
tt0069293,Solyaris,False
tt0070959,State of Siege,False
tt0069404,Travels With My Aunt,True
tt0069442,Une belle fille comme moi,True
tt0069489,Wedding in White,True
tt0069495,What's up Doc,False
tt0067977,When Michael Calls,False
tt0066730,10 Rillington Place,False
tt0066921,A Clockwork Orange,False
tt0066765,And Now for Something Completely Different,False
tt0066808,Bananas,False
tt0066817,Bedknobs and Broomsticks,True
tt0066824,Bello onesto emigrato Australia sposerebbe compaesana illibata,False
tt0067690,Daughters of Darkness,True
tt0067445,Death in Venice,False
tt0066993,The Devils,True
tt0066995,Diamonds Are Forever,False
tt0067023,Duel,False
tt0067919,The Emigrants,True
tt0067065,Escape from the Planet of the Apes,False
tt0067116,The French Connection,False
tt0067637,Frenchie King,True
tt0067128,Get Carter,False
tt0067148,Godzilla vs. the Smog Monster (Godzilla vs. Hedorah),True
tt0068675,Hannie Caulder,False
tt0067185,Harold and Maude,True
tt0249577,Here Comes Peter Cotton Tail,False
tt0065854,The House That Dripped Blood,True
tt0067309,Klute,True
tt0067322,The Lady Hermit,True
tt0067328,The Last Picture Show,False
tt0067341,Let's Scare Jessica to Death,True
tt0066919,Lulu the Tool,False
tt0067367,Lust for a Vampire,True
tt0067372,Macbeth,False
tt0067402,"Mary, Queen of Scots",True
tt0067411,McCabe & Mrs. Miller,True
tt0066728,The Million Dollar Duck,False
tt0067439,Mon oncle Antoine,True
tt0067451,Mrs. Pollifax - Spy,True
tt0067483,Nicholas and Alexandra,True
tt0067588,Play Misty for Me,True
tt0067633,Punishment Park,True
tt0067741,Shaft,False
tt0067800,Straw Dogs,False
tt0067810,Sweet Sweetback's Baadasssss Song,False
tt0067820,Taking Off,True
tt0066434,THX 1138,False
tt0067881,The Trojan Women,True
tt0066380,Vampyros Lesbos,True
tt0067541,Wake in Fright,False
tt0067959,Walkabout,False
tt0067972,Werewolves on Wheels,False
tt0067992,Willy Wonka & the Chocolate Factory,False
tt0065377,Airport,True
tt0065421,The AristoCats,True
tt0065449,Bambule,True
tt0065466,Beyond the Valley of the Dolls,True
tt0065488,The Boys in the Band,False
tt0188484,Carry It On,True
tt0065528,Catch-22,True
tt0065772,Claire's Knee,True
tt0064177,Colossus: The Forbin Project,False
tt0065571,The Conformist,True
tt0065611,Darling Lili,True
tt0066122,Deep End,False
tt0065649,Dodes'ka-den,True
tt0066207,Donkey Skin,True
tt0065724,Five Easy Pieces,True
tt0065856,House of Dark Shadows,False
tt0065531,Le Cercle Rouge,False
tt0066164,Les novices,True
tt0065988,Little Big Man,False
tt0066011,Love Story,False
tt0066109,The Music Lovers,False
tt0065569,"Nachts, wenn Dracula erwacht",False
tt0064806,The Phantom Tollbooth,False
tt0066327,Santa Clause is Comin' to Town,False
tt0067713,Scars of Dracula,False
tt0065073,Taste the Blood of Dracula,True
tt0064165,The Things of Life,False
tt0066473,Tora! Tora! Tora!,False
tt0066491,Tristana,False
tt0065134,Two Mules for Sister Sara,True
tt0066518,The Vampire Lovers,True
tt0066549,Waterloo,False
tt0063991,Age of Consent,True
tt0064002,Alice's Restaurant,False
tt0064040,Army of Shadows,False
tt0064115,Butch Cassidy and the Sundance Kid,False
tt0064156,Chastity,False
tt0065566,The Computer Wore Tennis Shoes,False
tt0064253,Downhill Racer,False
tt0064276,Easy Rider,False
tt0064373,"Godzilla's Revenge (Godzilla, Minira, Gabara: All Monsters Attack)",False
tt0064418,"Hello, Dolly!",True
tt0064437,The Honeymoon Killers,True
tt0064505,The Italian Job,False
tt0064541,Kes,False
tt0064665,Midnight Cowboy,False
tt0064990,Mississippi Mermaid,True
tt0064612,My Night at Maud's,True
tt0064708,My Side of the Mountain,False
tt0064757,On Her Majesty's Secret Service,False
tt0064782,Paint Your Wagon,False
tt0064793,The Passion of Anna,False
tt0064840,The Prime of Miss Jean Brodie,True
tt0065051,Support Your Local Sheriff!,False
tt0065063,Take the Money and Run,False
tt0065088,"They Shoot Horses, Don't They?",False
tt0065126,True Grit,True
tt0066579,Women in Love,True
tt0065234,Z,False
tt0062622,2001: A Space Odyssey,False
tt0062687,Asterix et Cleopatre,False
tt0062711,Barbarella,True
tt0062164,The Boys of Paul Street,False
tt0061955,The Bride Wore Black,True
tt0062765,Bullitt,False
tt0062782,Carry On... Up the Khyber,True
tt0130141,The Cat Has Nine Lives,True
tt0062794,Charly,False
tt0063172,Destroy All Monsters,False
tt0062909,Dracula Has Risen from the Grave,False
tt0062925,Egri csillagok,False
tt0062994,Funny Girl,True
tt0063000,Gamera vs. Viras,False
tt0061747,Hang 'Em High,False
tt0063049,Head,False
tt0063060,Hellfighters,False
tt0063759,Hour of the Wolf,False
tt0063121,Ice Station Zebra,False
tt0063850,If....,False
tt0063010,Il giorno della civetta,False
tt0063185,The Killing of Sister George,True
tt0063227,The Lion in Winter,True
tt0063350,Night of the Living Dead,True
tt0064116,Once Upon a Time in the West,False
tt0063415,The Party,True
tt0063442,Planet of the Apes,False
tt0063462,The Producers,False
tt0063493,Reconstruction,False
tt0063518,Romeo and Juliet,True
tt0063522,Rosemary's Baby,True
tt0063642,Star!,True
tt0063668,Taiyo no oji: Horusu no daiboken,False
tt0062426,Up the Junction,True
tt0065207,Where Eagles Dare,True
tt0065225,The Wrecking Crew,True
tt0063823,Yellow Submarine,False
tt0062373,A Time for Killing,False
tt0061369,Asterix the Gaul (Asterix le Gaulois),False
tt0061385,Barefoot in the Park,True
tt0061391,Bedazzled,True
tt0061395,Belle de Jour,True
tt0061398,Berserk,True
tt0061418,Bonnie and Clyde,True
tt0061452,Casino Royale,False
tt0061512,Cool Hand Luke,False
tt0061695,Daikaiju kuchusen: Gamera tai Gyaosu,False
tt0061578,The Dirty Dozen,False
tt0061620,Elvira Madigan,False
tt0061655,The Fearless Vampire Killers,False
tt0062990,The Fox,True
tt0061722,The Graduate,False
tt0061735,Guess Who's Coming to Dinner,True
tt0061834,I Am Curious (Yellow),True
tt0061811,In the Heat of the Night,False
tt0061852,The Jungle Book,False
tt0061882,Koroshi no rakuin [Branded to Kill],False
tt0061495,La collectionneuse,False
tt0062229,Le Samourai,False
tt0063278,Marketa Lazarova,False
tt0062113,Peppermint Frappe,False
tt0062136,Playtime,True
tt0062281,Smashing Time,True
tt0061856,Son of Godzilla,False
tt0062362,Thoroughly Modern Millie,True
tt0062407,Two for the Road,True
tt0062411,Uchu daikaiju Girara,True
tt0062430,Valley of the Dolls,True
tt0062467,Wait Until Dark,True
tt0062502,Woman Times Seven,True
tt0062512,You Only Live Twice,False
tt0062873,The Young Girls of Rochefort,True
tt0060165,A Big Hand for the Little Lady,False
tt0060665,A Man for All Seasons,False
tt0060086,Alfie,False
tt0060107,Andrei Rublev,False
tt0060758,Black Girl,True
tt0060174,Blood Bath,False
tt0060176,Blow-Up,False
tt0059020,Cathy Come Home,True
tt0060446,Daikaiju ketto: Gamera tai Barugon,False
tt0062851,Daimajin,False
tt0060959,Daisies,True
tt0064208,Death Rides a Horse,False
tt0060315,Django,False
tt0059127,Dracula: Prince of Darkness,False
tt0061879,End of August at the Hotel Ozone,True
tt0060390,Fahrenheit 451,True
tt0060397,Fantastic Voyage,False
tt0060424,The Fortune Cookie,False
tt0060453,Georgy Girl,True
tt0060464,"Godzilla vs. the Sea Monster (Ebirah, Horror of the Deep)",False
tt0060196,"The Good, the Bad and the Ugly",False
tt0060479,The Group,True
tt0060522,How to Steal a Million,False
tt0060558,Jesse James Meets Frankenstein's Daughter,False
tt0060125,L'armata Brancaleone,False
tt0058946,La battaglia di Algeri,False
tt0060223,La caza,False
tt0060782,One Million Years B.C.,False
tt0059557,Our Man Flint,False
tt0060827,Persona,True
tt0060841,The Plague of the Zombies,True
tt0062852,Return of Daimajin,False
tt0060934,The Sand Pebbles,False
tt0061101,Tokyo Drifter,False
tt0061107,Torn Curtain,True
tt0061122,The Trouble with Angels,True
tt0061184,Who's Afraid of Virginia Woolf?,False
tt0062853,Wrath of Daimajin,False
tt0059573,A Patch of Blue,True
tt0059764,A Study in Terror,True
tt0058898,Alphaville,False
tt0058997,Bunny Lake Is Missing,True
tt0059080,Daikaiju Gamera,False
tt0059084,Darling,True
tt0059100,Devils of Darkness,True
tt0059113,Doctor Zhivago,False
tt0059170,"Faster, Pussycat! Kill! Kill!",True
tt0059183,The Flight of the Phoenix,False
tt0059578,For a Few Dollars More,False
tt0059205,Frankenstein Conquers the World,False
tt0059212,Gulliver's Travels Beyond the Moon,False
tt0058212,How to Murder Your Wife,False
tt0059314,Inside Daisy Clover,True
tt0059346,Invasion of Astro-Monster,False
tt0059319,The Ipcress File,False
tt0059229,Juliet of the Spirits,True
tt0059348,Kapurush,False
tt0058361,Mne dvadtsat let (I am twenty),True
tt0059607,The Pleasure Girls,True
tt0059646,Repulsion,True
tt0059742,The Sound of Music,True
tt0059793,That Darn Cat!,True
tt0059800,Thunderball,False
tt0059956,Viva Maria!,True
tt0058182,A Hard Day's Night,False
tt0058586,A shot in the dark,False
tt0057840,The Americanization of Emily,False
tt0057869,Band of Outsiders,True
tt0057878,Bedtime Story,False
tt0057887,Bikini Beach,False
tt0057918,Carry On Cleo,False
tt0057933,The Chalk Garden,True
tt0058658,Code Name: Tiger,True
tt0057997,Dead Ringer,True
tt0058139,Der Geteilte Himmel (Divided Heaven),False
tt0057012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,False
tt0058083,Fail-Safe,False
tt0058100,First Men in the Moon,False
tt0058544,"Ghidorah, the Three-Headed Monster",True
tt0058379,Godzilla vs. The Thing (Mothra vs. Godzilla),False
tt0058150,Goldfinger,False
tt0058715,The Gospel According to St. Matthew,False
tt0058213,"Hush...Hush, Sweet Charlotte",True
tt0058263,King & Country,False
tt0058695,La tia Tula,True
tt0058700,The Last Man on Earth,False
tt0057259,The Long Ships,False
tt0058324,Man's Favorite Sport?,False
tt0058329,Marnie,True
tt0058335,Marriage Italian Style,True
tt0058331,Mary Poppins,True
tt0058385,My Fair Lady,True
tt0058409,Nikutai no mon [Gate of Flesh],True
tt0058430,Onibaba,False
tt0058461,Per un pugno di dollari (A Fisful of Dollars),False
tt0058003,Red Desert,True
tt0058536,"Rudolph, the Red-Nosed Reindeer",False
tt0058564,Seduced and abandoned,True
tt0058659,The Time Travelers,False
tt0059825,The Train,False
tt0058450,The Umbrellas of Cherbourg,True
tt0058708,The Unsinkable Molly Brown,True
tt0058725,Viva Las Vegas,False
tt0058625,Woman in the Dunes,False
tt0058777,Zulu,False
tt0056800,55 Days at Peking,False
tt0056801,8½,True
tt0057215,Atragon,False
tt0056884,The Bakery Girl of Monceau,False
tt0056860,Beach Party,False
tt0056869,The Birds,True
tt0056891,Bye Bye Birdie,True
tt0056912,Carry on Cabby,True
tt0056923,Charade,False
tt0057345,Contempt,False
tt0056983,Dementia 13,True
tt0057643,El verdugo,False
tt0057076,From Russia with Love,True
tt0057115,The Great Escape,False
tt0058164,The Guest,False
tt0057129,The Haunting,True
tt0057180,The Incredible Journey,False
tt0057187,Irma la Douce,False
tt0336693,Khaneh siah ast (The House is Black),False
tt0057226,The Kiss of the Vampire,False
tt0057261,Lord of the Flies,False
tt0057329,"Move Over, Darling",True
tt0057413,The Pink Panther,False
tt0057449,The Raven,False
tt0056443,Sanjuro,True
tt0057490,The Servant,True
tt0057495,Shock Corridor,False
tt0057611,The Silence,True
tt0057541,Summer Holiday,True
tt0057542,Summer Magic,True
tt0056910,Suzanne's Career,True
tt0057546,The Sword in the Stone,False
tt0057590,Tom Jones,True
tt0057623,Unearthly Stranger,False
tt0057358,Winter Light,False
tt0057693,X: The Man with the X-Ray Eyes,False
tt0055728,Advise & Consent,True
tt0055763,Atraco a las tres,False
tt0055805,Boccaccio ´70,False
tt0052646,The Brain That Wouldn't Die,False
tt0055830,Carnival of Souls,True
tt0055832,Cartouche,False
tt0055852,Cleo from 5 to 7,True
tt0055894,The Day of the Triffids,True
tt0055902,The Devil's Hand,False
tt0055928,Dr. No,False
tt0056048,Gypsy,True
tt0056059,Hatari!,True
tt0056111,Ivanovo detstvo,False
tt0055032,Jules and Jim,False
tt0056142,King Kong vs. Godzilla,True
tt0057239,The L-Shaped Room,True
tt0056119,La Jetee,False
tt0056172,Lawrence of Arabia,False
tt0055910,Les dimanches de Ville d'Avray,True
tt0056193,Lolita,True
tt0056194,The Loneliness of the Long Distance Runner,True
tt0056218,The Manchurian Candidate,False
tt0056241,The Miracle Worker,True
tt0056262,The Music Man,True
tt0056575,That Touch of Mink,False
tt0056592,To Kill a Mockingbird,True
tt0059616,The Trial of Joan of Arc,False
tt0057427,The Trial,False
tt0056663,Vivre Sa Vie,True
tt0056671,Walk on the Wild Side,True
tt0054949,War of the Buttons,False
tt0056687,What Ever Happened to Baby Jane?,True
tt0055353,A Raisin in the Sun,True
tt0055506,A Taste of Honey,True
tt0055572,A Woman Is a Woman,False
tt0054599,Accattone,True
tt0054673,The Beast of Yucca Flats,False
tt0054692,Blue Hawaii,True
tt0054698,Breakfast at Tiffany's,False
tt0054743,The Children's Hour,True
tt0054777,The Curse of the Werewolf,True
tt0054847,El Cid,False
tt0054879,Flame in the Streets,True
tt0054953,The Guns of Navarone,False
tt0054997,The Hustler,False
tt0055018,The Innocents,True
tt0054130,La Notte,True
tt0055082,"Leon Morin, Priest",True
tt0055184,The Misfits,True
tt0055198,Mothra,False
tt0055207,Mysterious Island,False
tt0055254,One Hundred and One Dalmatians,True
tt0055256,"One, Two, Three",True
tt0055277,The Parent Trap,True
tt0055278,Paris Blues,True
tt0055294,The Phantom Planet,False
tt0055458,Snow White and the Three Stooges,True
tt0055471,Splendor in the Grass,True
tt0055499,Through a Glass Darkly,False
tt0055571,Underworld U.S.A.,True
tt0055614,West Side Story,True
tt0055630,Yojimbo,False
tt0053472,A bout de souffle,False
tt0053604,The Apartment,True
tt0054067,Black Sunday,True
tt0054333,Body in the Web,True
tt0053677,The Brides of Dracula,True
tt0053719,The City of the Dead,True
tt0053804,Exodus,True
tt0053946,Inherit the Wind,True
tt0154683,Jigoku (Hell or The Sinners of Hell),True
tt0054749,La ciociara,True
tt0053779,La Dolce Vita,False
tt0053579,Late Autumn,True
tt0054407,Le Trou,False
tt0053459,Les yeux sans visage,True
tt0054022,Let's Make Love,False
tt0054047,The Magnificent Seven,False
tt0054049,Make Mine Mink,True
tt0054167,Peeping Tom,False
tt0054215,Psycho,False
tt0054248,Rocco and His Brothers,False
tt0054279,School for Scoundrels,False
tt0054389,Shoot the Piano Player,False
tt0054331,Spartacus,False
tt0054343,The Story of Ruth,True
tt0054377,Testament of Orpheus,False
tt0054452,The Truth,True
tt0053976,The Virgin Spring,True
tt0054469,Where the Boys Are,False
tt0054476,Wild River,True
tt0054494,Zazie dans le metro,True
tt0053198,The 400 Blows,False
tt0052655,A Bucket of Blood,False
tt0052561,Anatomy of a Murder,False
tt0052572,Apur Sansar,False
tt0051372,Araya,True
tt0052602,The Bat,True
tt0053388,Battle in Outer Space,False
tt0052618,Ben-Hur,True
tt0053428,Come Dance with Me!,True
tt0052722,Darby O'Gill and the Little People,True
tt0052844,Ghost of Dragstrip Hollow,True
tt0052846,The Giant Gila Monster,True
tt0052847,Gidget,True
tt0053134,Good Morning (Ohayô),True
tt0052861,The Great War,False
tt0051744,House on Haunted Hill,True
tt0052918,Imitation of Life,True
tt0052948,Journey to the Center of the Earth,False
tt0053125,North By Northwest,False
tt0053131,The Nun's Story,True
tt0053172,Pillow Talk,True
tt0053221,Rio Bravo,False
tt53285,Sleeping Beauty,True
tt0053291,Some Like It Hot,True
tt0053318,"Suddenly, Last Summer",True
tt0053363,The Tingler,False
tt0054462,The Wasp Woman,True
tt0053454,"The World, The Flesh and The Devil",False
tt0051383,Auntie Mame,True
tt0051422,Blood of the Vampire,False
tt0052017,Brink of Life,True
tt0051459,Cat on a Hot Tin Roof,True
tt0051951,The Day the Sky Exploded,False
tt0051525,The Defiant Ones,False
tt0051554,Dracula (Horror of Dracula),True
tt0052374,The Fabulous World of Jules Verne,False
tt0051622,The Fly,False
tt0051658,Gigi,False
tt0051808,The Hidden Fortress,False
tt0051755,I Bury the Living,False
tt0051758,I Want To Live!,True
tt0051773,Indiscreet,True
tt0051776,The Inn of the Sixth Happiness,True
tt0051786,It! The Terror from Beyond Space,False
tt0051579,Love Is My Profession,True
tt0051964,Mädchen in Uniform,True
tt0050706,Mon Oncle,True
tt0052151,Run Silent Run Deep,False
tt0052169,The Screaming Skull,False
tt0052182,Separate Tables,True
tt0052225,South Pacific,True
tt0052278,Teacher's Pet,False
tt0052311,Touch of Evil,False
tt0052357,Vertigo,False
tt0052365,The Vikings,False
tt0052394,The Wild Women of Wongo,True
tt0050083,12 Angry Men,False
tt0050371,A Face in the Crowd,False
tt0050116,Amanecer en Puerta Oscura,True
tt0050105,An Affair to Remember,False
tt0050212,The Bridge on the River Kwai,False
tt0050634,The Cranes Are Flying,True
tt0050307,Desk Set,True
tt0051151,El vampiro,True
tt0050356,The Enemy Below,False
tt0050397,Fire Down Below,False
tt0050407,Forty Guns,False
tt0050419,Funny Face,True
tt0050490,"Heaven Knows, Mr. Allison",False
tt0050539,The Incredible Shrinking Man,False
tt0050549,Island in the Sun,True
tt0050585,Kanal,False
tt0050599,Kiss Them for Me,False
tt0050610,Kronos,False
tt0050251,The Mysterians,True
tt0050766,Night of the Demon,True
tt0050783,Nights of Cabiria,True
tt0050792,Oedipus Rex,False
tt0050798,Old Yeller,False
tt0050825,Paths of Glory,False
tt0050861,The Prince and the Showgirl,True
tt0050933,Sayonara,False
tt0050976,The Seventh Seal,False
tt0050986,Smultronstället (Wild Strawberries),False
tt0050998,Sorority Girl,True
tt0051036,Sweet Smell of Success,False
tt0051051,Tammy and the Bachelor,True
tt0051077,Three Faces of Eve,False
tt0050613,Throne of Blood,False
tt0051114,The True Story of Jesse James,False
tt0051201,Witness for the Prosecution,False
tt0049189,...And God Created Woman,True
tt0048956,Aparajito,True
tt0048960,Around the World in Eighty Days,False
tt0048977,The Bad Seed,True
tt0049010,Bigger Than Life,False
tt0049038,Bus Stop,True
tt0049043,Calle mayor [Main Street],True
tt0049096,The Court Jester,False
tt0049196,Eyewitness,True
tt0049537,Flowing,True
tt0049223,Forbidden Planet,False
tt0049287,Gunslinger,True
tt0049314,High Society,True
tt0049363,Indestructible Man,False
tt0049366,Invasion of the Body Snatchers,True
tt0049369,The Iron Petticoat,False
tt0049406,The Killing,False
tt0049408,The King and I,False
tt0049470,The Man Who Knew Too Much,False
tt0049471,The Man Who Never Was,True
tt0049640,The Proud and Profane,True
tt0049782,Rodan,False
tt0035279,Saboteur,False
tt0049730,The Searchers,True
tt0049762,Sissi - The Young Empress,True
tt0049787,The Spanish Gardener,False
tt0049833,The Ten Commandments,False
tt0049902,Un condamne a mort s'est echappe ou Le vent souffle ou il veut,False
tt0049904,The Unguarded Moment,False
tt0049934,War and Peace,True
tt0051207,The Wrong Man,False
tt0047878,The Big Combo,False
tt0047898,Bride of the Monster,True
tt0047969,Daddy Long Legs,True
tt0046889,The Dam Busters,False
tt0046911,Diabolique,True
tt0046969,The Fast and the Furious,True
tt0048124,The Glass Slipper,True
tt0048127,Godzilla Raids Again,False
tt0048140,Guys and Dolls,True
tt0048254,Killer's Kiss,False
tt0048280,Lady and the Tramp,False
tt0048281,The Ladykillers,True
tt0048133,Les grandes manoeuvres,True
tt0048356,Marty,True
tt0048401,My Sister Eileen,True
tt0048424,The Night of the Hunter,True
tt0048432,Not as a Stranger,False
tt0048445,Oklahoma!,True
tt0048473,Pather Panchali,True
tt0048512,The Prisoner,False
tt0048517,The Prodigal,True
tt0048545,Rebel Without a Cause,False
tt0048021,Rififi,False
tt0048605,The Seven Year Itch,False
tt0048641,Sommarnattens leende (Smiles of a Summer Night),False
tt0048673,Summertime,True
tt0048696,Tarantula,False
tt0047577,This Island Earth,False
tt0048728,To Catch a Thief,True
tt0048750,The Trouble with Harry,False
tt0048801,We're No Angels,True
tt0046672,20000 Leagues Under the Sea,False
tt0047522,A Star Is Born,False
tt0046705,An American in Rome,False
tt0047834,Animal Farm,False
tt0046731,Attila,False
tt0046828,Carmen Jones,True
tt0045665,Comicos,True
tt0046876,Creature from the Black Lagoon,False
tt0046912,Dial M for Murder,False
tt0046963,Executive Suite,False
tt0047030,The Glenn Miller Story,False
tt0047034,Gojira,False
tt0047094,Hobson's Choice,True
tt0047136,Johnny Guitar,False
tt0046511,Journey to Italy,True
tt0047152,Knock on Wood,False
tt0046750,Late Chrysanthemuns,True
tt0047296,On the Waterfront,False
tt0047349,Phffft,False
tt0047396,Rear Window,True
tt0047437,Sabrina,True
tt0047443,Salt of the Earth,True
tt0047472,Seven Brides for Seven Brothers,True
tt0047478,Shichinin no samurai,False
tt0047573,Them!,False
tt0047580,Three Coins in the Fountain,True
tt0046451,Touchez pas au grisbi,False
tt0047638,Uwasa no onna,True
tt0047673,White Christmas,True
tt0045464,"The 5,000 Fingers of Dr. T.",False
tt0045537,The Band Wagon,False
tt0045546,"The Beast from 20,000 Fathoms",False
tt0045555,The Big Heat,True
tt0045591,Calamity Jane,True
tt0045659,The Cruel Sea,True
tt0045758,Fear and Desire,False
tt0045793,From Here to Eternity,True
tt0045810,Gentlemen Prefer Blondes,True
tt0045826,Glen or Glenda,False
tt0045877,The Hitch-Hiker,False
tt0045891,How to Marry a Millionaire,True
tt0045897,I Confess,False
tt0045911,Inferno,False
tt0045920,It Came from Outer Space,False
tt0045943,Julius Caesar,False
tt0046268,Le Salaire de la Peur,False
tt0046066,Mesa of Lost Women,False
tt0046076,Miss Sadie Thompson,True
tt0046085,Mogambo,False
tt0046487,Mr. Hulot's Holiday,True
tt0046183,Peter Pan,True
tt0046187,Pickup on South Street,True
tt0046250,Roman holiday,True
tt0046269,Salome,True
tt0046303,Shane,False
tt0046359,Stalag 17,False
tt0046345,Summer with Monika,True
tt0046438,Tokyo Story,True
tt0046478,Ugetsu,False
tt0046534,The War of the Worlds,False
tt0047677,The Wild One,False
tt0044391,The Bad and the Beautiful,False
tt0044419,The Big Sky,False
tt0044502,Clash by Night,True
tt0043511,Europe '51,True
tt0043686,Forbidden Games,True
tt0044706,High Noon,False
tt0044741,Ikiru,False
tt0044837,Limelight,False
tt0044855,Lovely to Look at,True
tt0043769,The Magic Box,False
tt0045061,The Quiet Man,False
tt0045152,Singin' in the Rain,True
tt0045162,The Snows of Kilimanjaro,False
tt0044081,A Streetcar Named Desire,True
tt0043338,Ace In The Hole,False
tt0043265,The African Queen,False
tt0043274,Alice in Wonderland,True
