ID,Title,Cast,Budget,Keywords,Bechdel Pass
tt0054353,The Sundowners,"[('Deborah Kerr', 2), ('Robert Mitchum', 3), ('Peter Ustinov', 4), ('Michael Anderson Jr.', 10), ('Glynis Johns', 5), ('Dina Merrill', 6), ('Chips Rafferty', 9), ('Lola Brooks', 11), ('Wylie Watson', 12), ('John Meillon', 13), ('Ronald Fraser', 14), ('Gerry Duggan', 28), ('Leonard Teale', 29), ('Peter Carver', 30), ('Dick Bentley', 31), ('Ewen Solon', 32)]",0,"['based on novel or book', 'sheep', 'family', 'australian outback', '1920s', 'sheep shearing']",
tt0052618,Ben-Hur,"[('Charlton Heston', 20), ('Jack Hawkins', 21), ('Haya Harareet', 22), ('Stephen Boyd', 23), ('Hugh Griffith', 24), ('Martha Scott', 25), (""Cathy O'Donnell"", 26), ('Frank Thring', 28), ('Sam Jaffe', 27), ('Ady Berber', 29), ('Finlay Currie', 30), ('André Morell', 32), ('Terence Longdon', 36), ('Lando Buzzanca', 39), ('Giuliano Gemma', 49), ('Marina Berti', 37), ('Robert Brown', 38), ('Liana Del Balzo', 44), ('Enzo Fiermonte', 48), ('Richard Hale', 51), ('Duncan Lamont', 53), ('John Le Mesurier', 56), ('Ferdy Mayne', 59), ('May McAvoy', 60), ('Aldo Silvani', 70), ('Ralph Truman', 73), ('George Relph', 31), ('Joe Canutt', 40), ('Richard Coleman', 41), ('Antonio Corevi', 42), ('David Davies', 43), ('Mino Doro', 45), ('Michael Dugan', 46), ('Franco Fantasia', 47), ('José Greci', 50), ('John Horsley', 52), ('Howard Lang', 54), ('Stevenson Lang', 55), ('Tutte Lemkow', 57), ('Cliff Lyons', 58), ('Tiberio Mitri', 61), ('Remington Olmsted', 62), ('Laurence Payne', 63), ('Aldo Pini', 64), ('Diego Pozzetto', 65), ('Stella Rho', 66), ('Edwin Richfield', 108), ('Hector Ross', 68), ('Maxwell Shaw', 69), ('Gianni Solaro', 71), ('Pietro Tordi', 72), ('Raimondo Van Riel', 74), ('Dervis Ward', 75), ('Joe Yrigoyen', 76), ('Nazzareno Zamperla', 77), ('Jerry Brown', 86), ('Eddie Jauregui', 88)]",15000000,"['jew / jewish', 'roman', 'prince', 'chariot race', 'jerusalem', 'ancient rome', 'governor', 'politics', 'epic', 'friends', 'remake', 'revenge', 'galley', 'sea battle', 'galley slave', '1st century']",True
tt0052561,Anatomy of a Murder,"[('James Stewart', 2), ('Lee Remick', 3), ('Ben Gazzara', 4), (""Arthur O'Connell"", 5), ('Eve Arden', 8), ('Kathryn Grant', 9), ('George C. Scott', 10), ('Orson Bean', 11), ('Russ Brown', 12), ('Murray Hamilton', 24), ('Brooks West', 76), ('Ken Lynch', 26), ('John Qualen', 27), ('Howard McNear', 28), ('Alexander Campbell', 75), ('Ned Wever', 30), ('Jimmy Conlin', 31), ('Royal Beal', 32), ('Joseph Kearns', 33), ('Don Ross', 34), ('Lloyd Le Vasseur', 35), ('James Waters', 36), ('Joseph N. Welch', 37), ('Duke Ellington', 6), ('Irv Kupcinet', 39), ('Chuck Ramsay', 40), ('Mrs. Joseph Welch', 41)]",0,"['rape', 'adultery', 'based on novel or book', 'jealousy', 'michigan', 'judge', 'hays code', 'jazz', 'jurors', 'court case', 'lawyer', 'trial', 'courtroom', 'murder trial', 'courtroom drama']",False
tt0052738,The Diary of Anne Frank,"[('Millie Perkins', 1), ('Joseph Schildkraut', 2), ('Shelley Winters', 3), ('Richard Beymer', 4), ('Gusti Huber', 5), ('Lou Jacobi', 6), ('Diane Baker', 7), ('Douglas Spencer', 8), ('Dodie Heath', 9), ('Ed Wynn', 10), ('Robert Boon', 11), ('Delmar Erickson', 12), ('Gretchen Goertz', 13), ('William Kirschner', 14), ('Edmund Purdom', 15), ('Frank Tweddell', 16), ('Charles Wagenheim', 17)]",3000000,"['amsterdam, netherlands', 'holocaust (shoah)', 'world war ii', 'jew / jewish', 'diary', 'biography', 'war', 'based on memoir or autobiography', 'girl', 'family', 'nazi occupation', 'children in wartime']",
tt0053131,The Nun's Story,"[('Audrey Hepburn', 1), ('Peter Finch', 2), ('Edith Evans', 12), ('Peggy Ashcroft', 3), ('Dean Jagger', 4), ('Mildred Dunnock', 5), ('Beatrice Straight', 6), ('Patricia Collinge', 13), ('Rosalie Crutchley', 14), ('Ruth White', 16), (""Barbara O'Neil"", 15), ('Margaret Phillips', 60), ('Patricia Bosworth', 27), ('Colleen Dewhurst', 11), ('Stephen Murray', 28), ('Lionel Jeffries', 17), ('Niall MacGinnis', 29), ('Eva Kotthaus', 30), ('Molly Urquhart', 31), ('Dorothy Alison', 32), ('Jeanette Sterke', 33), ('Errol John', 34), ('Diana Lambert', 35), ('Orlando Martins', 18), ('Penelope Horner', 36), ('Charles Lamb', 37), ('Ave Ninchi', 38), (""Richard O'Sullivan"", 39), ('Frank Singuineau', 40), ('Elsa Albani', 41), ('Gabriella Andreini', 42), ('Juan Aymerich', 43), ('Grazia De Rossi', 44), ('Giovanna Galletti', 46)]",3500000,"['nurse', 'missionary', 'nun', 'belgium', 'congo', 'sanitarium', 'female protagonist', 'hospital', 'tuberculosis', 'convent (nunnery)', 'thinness', 'obedience']",True
tt0053226,Room at the Top,"[('Simone Signoret', 2), ('Laurence Harvey', 3), ('Heather Sears', 4), ('Donald Wolfit', 5), ('Donald Houston', 6), ('Hermione Baddeley', 7), ('Beatrice Varley', 8), ('Allan Cuthbertson', 12), ('Raymond Huntley', 13), ('John Westbrook', 14), ('Ambrosine Phillpotts', 15), ('Richard Pasco', 16), ('Delena Kidd', 17), ('Ian Hendry', 18), ('April Olrich', 19), ('Mary Peach', 20), ('Anthony Newlands', 21), ('Avril Elgar', 22), ('Thelma Ruby', 23), ('Paul Whitsun-Jones', 24), ('Derren Nesbitt', 25)]",0,"['based on novel or book', 'small town', 'blackmail', 'pregnancy', 'northern england', 'assault', 'yorkshire', 'loss of virginity', 'guilt', 'new job', 'drunkenness', 'kitchen sink realism']",
tt0051658,Gigi,"[('Leslie Caron', 2), ('Maurice Chevalier', 3), ('Louis Jourdan', 4), ('Hermione Gingold', 5), ('Eva Gabor', 6), ('Jacques Bergerac', 20), ('Isabel Jeans', 21), ('John Abbott', 22), ('Corinne Marchand', 23), ('Pat Sheehan', 24), ('Marie-Hélène Arnaud', 25), ('Anne-Marie Mersen', 28)]",3319355,"['paris, france', 'based on novel or book', 'courtesan', 'champagne', 'jewelry', 'playboy', 'love', 'based on play or musical', 'coming of age', 'memory', 'class differences', 'park', 'courtship', 'ice rink', 'bois de boulogne']",False
tt0051383,Auntie Mame,"[('Rosalind Russell', 20), ('Forrest Tucker', 2), ('Coral Browne', 3), ('Fred Clark', 4), ('Roger Smith', 5), ('Jan Handzlik', 6), ('Patric Knowles', 7), ('Peggy Cass', 8), ('Joanna Barnes', 9), ('Pippa Scott', 10), ('Lee Patrick', 11), ('Willard Waterman', 12), ('Robin Hughes', 13), ('Connie Gilchrist', 14), ('Yuki Shimoda', 15), ('Henry Brandon', 21), ('Carol Veazie', 22), ('Brook Byron', 23), ('Lela Bliss', 25), ('Frank Baker', 35), ('Colin Kenny', 36), ('Frank McLure', 37), ('Harold Miller', 38), ('Leoda Richards', 39), ('Bert Stevens', 40), ('Dub Taylor', 41)]",0,"['based on novel or book', 'love', 'children', 'based on play or musical', 'eccentric', 'orphan', 'guardian', 'nephew', 'socialite', '1920s']",True
tt0051459,Cat on a Hot Tin Roof,"[('Elizabeth Taylor', 4), ('Paul Newman', 5), ('Burl Ives', 6), ('Judith Anderson', 12), ('Jack Carson', 10), ('Madeleine Sherwood', 11), ('Vaughn Taylor', 14), ('Larry Gates', 13), ('Zelda Cleaver', 24), ('Brian Corcoran', 25), (""Robert 'Rusty' Stevens"", 26), ('Hugh Corcoran', 27)]",3000000,"['individual', 'suicide', 'gay', 'southern usa', 'adultery', 'mississippi river', 'depression', 'jealousy', 'husband wife relationship', 'plantation', 'dying and death', 'based on play or musical', 'alcoholic']",True
tt0051525,The Defiant Ones,"[('Tony Curtis', 1), ('Sidney Poitier', 2), ('Theodore Bikel', 3), ('Charles McGraw', 4), ('Cara Williams', 11), ('Lon Chaney Jr.', 12), ('King Donovan', 13), ('Claude Akins', 14), ('Lawrence Dobkin', 15), ('Whit Bissell', 16), ('Carl Switzer', 19), ('Kevin Coughlin', 18)]",0,"['mississippi river', 'swamp', 'hostility', 'freedom', 'bias', 'escaped convict', 'racist', 'escape', 'chain gang', 'man hunt', 'racism', 'train', 'convict', 'south']",False
tt0052182,Separate Tables,"[('David Niven', 6), ('Deborah Kerr', 4), ('Wendy Hiller', 7), ('Rita Hayworth', 5), ('Burt Lancaster', 8), ('Gladys Cooper', 9), ('Cathleen Nesbitt', 10), ('Felix Aylmer', 11), ('Rod Taylor', 12), ('Audrey Dalton', 13), ('May Hallatt', 14), ('Priscilla Morgan', 15), ('Hilda Plowright', 16)]",0,"['hotel', 'writer', 'seaside', 'leitmotif']",True
tt0050212,The Bridge on the River Kwai,"[('William Holden', 12), ('Alec Guinness', 14), ('Jack Hawkins', 13), ('Sessue Hayakawa', 15), ('James Donald', 16), ('Geoffrey Horne', 17), ('André Morell', 18), ('Peter Williams', 19), ('John Boxer', 22), ('Percy Herbert', 23), ('Harold Goodwin', 29), ('Ann Sears', 25), ('Heihachirô Ôkawa', 31), ('Vilaiwan Seeboonreaung', 30), ('Keiichirô Katsumoto', 27)]",3000000,"['japan', 'based on novel or book', 'resistance', 'river', 'world war ii', 'prisoner of war', 'thailand', 'bridge', 'officer', 'burma', 'bridge blowup']",False
tt0050839,Peyton Place,"[('Lana Turner', 8), ('Lee Philips', 11), ('Lloyd Nolan', 13), ('Arthur Kennedy', 12), ('Russ Tamblyn', 14), ('Terry Moore', 15), ('Hope Lange', 10), ('Diane Varsi', 9), ('David Nelson', 25), ('Barry Coe', 17), ('Betty Field', 18), ('Mildred Dunnock', 19), ('Leon Ames', 20), ('Lorne Greene', 21), ('Robert H. Harris', 24), ('Staats Cotsworth', 22), ('Peg Hillias', 23), ('Scotty Morrow', 26), (""Erin O'Brien-Moore"", 27), ('John Doucette', 28), ('Arthur Tovey', 35)]",0,"['rape', 'based on novel or book', 'small town', 'world war ii', 'scandal', 'new hampshire', 'high school', 'new england', 'alcoholic father', 'teenage pregnancy', 'dress shop', '1940s', 'mother daughter relationship']",
tt0050933,Sayonara,"[('Marlon Brando', 11), ('Miyoshi Umeki', 3), ('Red Buttons', 12), ('Ricardo Montalban', 2), ('Miiko Taka', 4), ('Martha Scott', 5), ('James Garner', 6), ('Kent Smith', 7), ('Douglass Watson', 8), ('Reiko Kuba', 9), ('Soo Yong', 10), ('Patricia Owens', 13), ('Dennis Hopper', 25)]",0,"['japan', 'based on novel or book', 'air force', 'racial prejudice']",False
tt0050083,12 Angry Men,"[('Henry Fonda', 29), ('Martin Balsam', 34), ('John Fiedler', 35), ('Lee J. Cobb', 30), ('E.G. Marshall', 32), ('Jack Klugman', 36), ('Edward Binns', 37), ('Jack Warden', 33), ('Joseph Sweeney', 38), ('Ed Begley', 31), ('George Voskovec', 39), ('Robert Webber', 40), ('Rudy Bond', 42), ('James Kelly', 43), ('Billy Nelson', 44), ('John Savoca', 45), ('Walter Stocker', 46)]",350000,"['judge', 'jurors', 'sultriness', 'death penalty', 'father murder', 'puerto rican', 'anonymity', 'court case', 'heat', 'class', 'innocence', 'court', 'courtroom']",False
tt0051201,Witness for the Prosecution,"[('Tyrone Power', 6), ('Marlene Dietrich', 7), ('Charles Laughton', 8), ('Elsa Lanchester', 9), ('John Williams', 10), ('Henry Daniell', 11), ('Ian Wolfe', 12), ('Torin Thatcher', 13), ('Norma Varden', 14), (""Una O'Connor"", 15), ('Francis Compton', 16), ('Philip Tonge', 17), ('Ruta Lee', 18), ('Bess Flowers', 19), ('Leoda Richards', 20), ('Patrick Aherne', 21), ('Eddie Baker', 22), ('Brandon Beach', 23), ('Colin Kenny', 24), ('Fred Rapport', 25), ('Danny Borzage', 26), ('George Bruggeman', 27), ('Steve Carruthers', 28), ('Stuart Hall', 29), ('Art Howard', 30), ('Paul Kruger', 31), ('Jeanne Lafayette', 32), ('Wilbur Mack', 33), ('John Roy', 34), ('Scott Seaton', 35), ('Cap Somers', 36), ('Bert Stevens', 37), ('Arthur Tovey', 38), ('Glen Walters', 39), ('Marjorie Eaton', 40), ('Franklyn Farnum', 41), (""William H. O'Brien"", 42), ('Michael Jeffers', 43), ('Ottola Nesmith', 44), (""J. Pat O'Malley"", 45), ('George Pelling', 46), ('Jack Raine', 47), ('Jeffrey Sayre', 48), ('Norbert Schiller', 49), ('Ben Wright', 50), ('Waclaw Rekwart', 51), ('Frank McLure', 57), ('Walter Bacon', 58), ('Herschel Graham', 59)]",3000000,"['nurse', 'alibi', 'letter', 'widow', 'murder', 'lawyer', 'trial', 'cigarette smoking', 'courtroom', 'murder mystery', 'tiki culture']",False
tt0048960,Around the World in Eighty Days,"[('David Niven', 4), ('Cantinflas', 7), ('Finlay Currie', 5), ('Robert Morley', 6), ('Charles Boyer', 8), ('Robert Newton', 9), ('Gilbert Roland', 10), ('Marlene Dietrich', 11), ('Frank Sinatra', 12), ('Buster Keaton', 13), ('John Carradine', 14), ('Peter Lorre', 15), ('George Raft', 16), ('Tim McCoy', 17), ('Joe E. Brown', 18), ('Shirley MacLaine', 19), ('Melville Cooper', 20), ('Reginald Denny', 21), ('Ronald Colman', 22), ('Trevor Howard', 23), ('Harcourt Williams', 24), ('Martine Carol', 25), ('Cedric Hardwicke', 26), ('Noël Coward', 30), ('John Gielgud', 31), ('Fernandel', 32), ('Evelyn Keyes', 33), ('José Greco', 34), ('Cesar Romero', 35), ('Alan Mowbray', 36), ('Charles Coburn', 37), ('Red Skelton', 38), ('Andy Devine', 39), ('Edmund Lowe', 40), ('Victor McLaglen', 41), ('John Mills', 42), ('Glynis Johns', 43), ('Hermione Gingold', 44), ('Edward R. Murrow', 45), ('Mike Mazurki', 46), ('Ronald Squire', 47), ('Basil Sydney', 48), ('Luis Miguel Dominguín', 49), ('Robert Cabal', 50), ('Jack Oakie', 51), ('Beatrice Lillie', 52), ('A.E. Matthews', 53), ('Walter Fitzgerald', 54), ('Ronald Adam', 55), ('Frank Royde', 56), ('Abdullah Abbas', 57), ('Jesse Adams', 58), ('Fred Aldrich', 59), ('Ray Armstrong', 60), ('Gertrude Astor', 61), ('Walter Bacon', 62), ('Rama Bai', 63), ('Leah Baird', 64), ('Brandon Beach', 65), ('Eugene Beday', 66), ('Helena Benda', 67), ('Audrey Betz', 68), ('George Blagoi', 69), ('Eumenio Blanco', 70), ('Nina Borget', 71), ('Danny Borzage', 72), ('Hazel Boyne', 73), ('George Bruggeman', 74), ('Bob Burrows', 75), ('Paul Busch', 76), ('Gordon Carveth', 78), ('Spencer Chan', 79), ('Jack Chefe', 80), ('Sing Chen', 81), ('Dick Cherney', 82), ('Bud Cokes', 83), ('Louise Colombet', 84), ('Bill Couch', 85), ('Paul Cristo', 86), ('Roy Damron', 87), ('Eddie Das', 88), ('John Davidson', 89), ('Jack Davies', 90), ('Jack Davis', 91), ('Anna De Linsky', 92), ('Gloria Dea', 93), ('John Deauville', 94), ('Harry Denny', 95), ('James Dime', 96), ('Joe Dougherty', 97), ('Dan Dowling', 98), ('Harry Duff', 99), ('Arthur Dulac', 100), ('Charles Dunbar', 101), ('Renald Dupont', 102), ('Larry Duran', 103), ('Minta Durfee', 104), ('Sheila Egan', 369), ('Jack Ellis', 105), ('Richard Elmore', 106), ('Frank Erickson', 107), ('Bob Evans', 108), ('Harry Evans', 109), ('Franklyn Farnum', 110), ('Art Felix', 111), ('Grace Field', 112), ('Sam Finn', 113), ('Bess Flowers', 114), ('Frances Fong', 116), ('Otto Forrest', 117), ('Helen Foster', 118), ('Jesús Franco', 119), ('Ben Frommer', 120), ('Curt Furburg', 121), ('Joe Garcio', 122), ('Joe Gilbert', 123), ('Mary Ellen Gleason', 124), ('June Glory', 125), ('Albert Godderis', 126), ('James Gonzalez', 127), ('Carmelita González', 128), ('Dick Gordon', 129), ('Bernie Gozier', 130), ('William Graeff Jr.', 131), ('Herschel Graham', 132), ('Donald Gray', 133), ('Kit Guard', 134), ('Paul Gustine', 135), ('Herman Hack', 136), ('Robert Haines', 137), ('Stuart Hall', 138), ('Chick Hannan', 139), ('Silver Harr', 140), ('Sam Harris', 141), ('Clarence Hennecke', 142), ('Lars Hensen', 143), ('George Hickman', 144), ('Chuck Hicks', 145), ('Stuart Holmes', 146), ('Hans Hopf', 147), ('Jimmie Horan', 148), ('Yoneo Iguchi', 149), ('Allen Jaffe', 150), ('Robert James', 151), ('Dolly Jarvis', 152), ('Michael Jeffers', 153), ('Leroy Johnson', 154), ('Dick Johnstone', 155), ('Harvey Karels', 156), ('Willie Keeler', 157), ('Jack Kenny', 158), ('Al Kikume', 159), ('Max Kleven', 160), ('Paul Kruger', 162), ('Ann Kunde', 163), ('Jeanne Lafayette', 164), ('Richard LaMarr', 165), ('Alfredo Landa', 166), ('Jack Lee', 167), ('Virginia Ann Lee', 168), ('Harry Leroy', 169), ('Carl M. Leviness', 170), ('Shirley Lew', 171), ('Tien-Lang Li', 172), ('Baron James Lichter', 173), ('Marco López', 174), ('Casey MacGregor', 175), ('Joseph Marievsky', 176), ('Johnny Marlin', 177), ('Thomas Martin', 178), ('Frank McLure', 179), ('Marie Melesh', 180), ('Harold Miller', 181), ('Gordon Mitchell', 182), ('King Mojave', 183), ('Joe Molina', 184), ('Ernesto Molinari', 185), ('Ralph Moratz', 186), ('Clive Morgan', 187), ('Charles Morton', 188), ('Sol Murgi', 189), ('Frank Nagai', 190), ('George Nardelli', 191), ('Barry Norton', 192), ('Faye Michael Nuell', 193), ('Daniel Nunez', 194), (""William H. O'Brien"", 195), (""Monty O'Grady"", 196), (""Lillian O'Malley"", 197), ('Kent Odell', 198), ('Yasuzô Ogawa', 199), ('Bob Okazaki', 200), ('Victor Paul', 201), ('Charles Pendelton', 202), ('Elsa Peterson', 203), ('Joe Ploski', 204), ('Byron Poindexter', 205), ('Lucille Porcett', 206), ('Don Pulford', 207), ('Bill Raisch', 208), ('Fred Rapport', 209), ('Bob Reeves', 210), ('Max Reid', 211), ('Waclaw Rekwart', 212), ('Peggy Remington', 213), ('David Richardson', 214), ('Buddy Roosevelt', 215), ('George Ross', 216), ('Joe E. Ross', 217), ('Marion Ross', 218), ('Tony Roux', 219), ('John Roy', 220), ('Dick Ryan', 221), ('Loulette Sablon', 222), ('Danny Sands', 223), ('Cosmo Sardo', 224), ('Sam Savitsky', 225), ('Jeffrey Sayre', 226), ('Charles Schaeffer', 227), ('Fred Scheiwiller', 228), ('Eddie Searles', 229), ('Scott Seaton', 230), ('Bernard Sell', 231), ('Sammy Shack', 232), ('Leslie Sketchley', 233), ('June Smaney', 234), ('Mabel Smaney', 235), ('J. Lewis Smith', 236), ('Charles Soldani', 237), ('Stephen Soldi', 238), ('Kalu K. Sonkur', 239), ('Hayward Soo Hoo', 240), ('Walter Soo Hoo', 241), ('Ray Spiker', 242), ('Robert St. Angelo', 243), ('John Starck', 244), ('Norman Stevans', 245), ('Bert Stevens', 246), ('Jack Stoney', 247), ('Ramón Sánchez', 248), ('Mike Tellegen', 249), ('Lillian Ten Eyck', 250), ('Jack Tornek', 251), ('Arthur Tovey', 252), ('Michael Trubshawe', 253), ('Tony Urchel', 254), ('Sailor Vincent', 255), ('Sally Yarnell', 256), ('William Yokota', 257), ('Mary Young', 258), ('Patrick Cargill', 77), ('Richard Aherne', 259), ('Frank Baker', 260), ('John Benson', 261), ('Albert Cavens', 262), ('Fred Cavens', 263), ('Cecil Combs', 264), ('Ashley Cowan', 265), ('Roy Darmour', 266), ('Leslie Denison', 267), ('Carli Elinor', 268), ('Raoul Freeman', 269), ('Rudy Germane', 270), ('Arthur Gould-Porter', 271), ('Cameron Hall', 272), ('Chuck Hamilton', 273), ('Roddy Hughes', 274), ('Joanna Marie Jones', 275), ('Weaver Levy', 276), ('Fateh Lohani', 277), ('Joan Lora', 278), ('Manuel López', 279), ('William Meader', 280), ('Jack Mulhall', 281), ('Satini Pualoa', 282), ('Bill Shine', 283), ('Bhogwan Singh', 284), ('Cap Somers', 285), ('Philip Van Zandt', 286), ('Carol White', 287), ('Bob Whitney', 288), ('Al Bain', 290), ('Noble Chissell', 292), ('Alphonso DuBois', 295), ('Philip Ahn', 289), ('Richard Loo', 306), ('Chet Brandenburg', 291), ('Martin Cichy', 293), ('Campbell Cotts', 294), ('Felix Felton', 297), ('Frederick Leister', 305), ('Norman Macowan', 308), ('Adolph Faylauer', 296), ('Russell Meeker', 309), ('Duke Fishman', 298), ('John George', 299), ('Al Haskell', 300), ('Tex Holden', 301), ('Charles Horvath', 302), (""Boyd 'Red' Morgan"", 311), ('Shep Houghton', 303), ('Walter Kingsford', 304), ('Keye Luke', 307), ('Frank Mills', 310), ('Manuel París', 312), ('Jack Perrin', 313), ('Robert Robinson', 315), ('Edwin Rochelle', 316), ('Phil Schumacher', 317), ('Dick Wessel', 318), ('Suzanne Ridgeway', 347), ('Winona Smith', 348), ('Tom Allen', 368)]",6000000,"['paris, france', 'usa', 'jules verne', 'spain', 'bet', 'detective', 'bullfight', 'scotland yard', 'asia', 'europe', 'saloon', 'elephant', 'hot air balloon', 'epic', 'wager', 'train', 'india', 'monkey', 'valet', 'around the world', 'journey', 'steamship', '19th century', 'steam ship']",False
tt0049233,Friendly Persuasion,"[('Gary Cooper', 2), ('Dorothy McGuire', 3), ('Anthony Perkins', 4), ('Richard Eyer', 10), ('Robert Middleton', 11), ('Phyllis Love', 12), ('Peter Mark Richman', 5), ('Walter Catlett', 13), ('Richard Hale', 6), ('Joel Fluellen', 14), ('Theodore Newton', 15), ('John Smith', 17), ('Edna Skinner', 18), ('Marjorie Durant', 19), ('Frances Farwell', 20), ('Marjorie Main', 7), ('Edward Andrews', 22), ('Robert Fuller', 23), ('Norman Leavitt', 24), ('Nelson Leigh', 25), ('Tom London', 26), ('Doug McClure', 27), ('William Schallert', 28), ('Joe Turkel', 29), (""'Snub' Pollard"", 40), ('Ivan Rasputin', 41)]",3,"['civil war', 'based on novel or book', 'indiana', 'pacifism', 'slavery', 'faith', 'religion', 'goose', 'quakerism', '19th century', 'county fair']",
tt0049261,Giant,"[('Elizabeth Taylor', 1), ('Rock Hudson', 2), ('James Dean', 3), ('Carroll Baker', 4), ('Jane Withers', 5), ('Chill Wills', 6), ('Mercedes McCambridge', 7), ('Dennis Hopper', 8), ('Sal Mineo', 9), ('Rod Taylor', 25), ('Judith Evelyn', 26), ('Earl Holliman', 27), ('Robert Nichols', 28), ('Paul Fix', 29), ('Alexander Scourby', 30), ('Charles Watts', 32), ('Elsa Cárdenas', 33), ('Carolyn Craig', 34), ('Monte Hale', 35), ('Sheb Wooley', 36), ('Mary Ann Edwards', 37), ('Victor Millan', 38), ('Mickey Simpson', 39), ('Pilar Del Rey', 40), ('Maurice Jara', 41), ('Noreen Nash', 42), ('Ray Whitley', 43), ('Napoleon Whiting', 44), ('Fran Bennett', 45), ('Elsa Aguirre', 46), ('Barbara Barrie', 47), ('Bert Stevens', 48), ('Bess Flowers', 49), ('Harold Miller', 50)]",5400000,"['hotel', 'jealousy', 'judge', 'texas', 'wine cellar', 'restaurant', 'ranch', 'senator', 'funeral', 'sexism', 'petrol', 'rags to riches', 'beef', 'tycoon', 'maryland', 'barbecue', 'birthday party', 'turkey', 'pony', 'riding class', 'hunting']",
tt0049408,The King and I,"[('Deborah Kerr', 2), ('Yul Brynner', 3), ('Rita Moreno', 4), ('Martin Benson', 5), ('Terry Saunders', 6), ('Rex Thompson', 7), ('Carlos Rivas', 8), ('Patrick Adiarte', 9), ('Alan Mowbray', 10), ('Geoffrey Toone', 11), ('Charles Irwin', 19), ('Marni Nixon', 31)]",4550000,"['temple', 'prime minister', 'letter', 'bangkok', 'palace', 'widow', 'musical', 'buddha', 'polygamy', 'based on play or musical', 'misunderstanding', 'single mother', 'tutor', 'chopsticks', ""uncle tom's cabin"", 'chakri dynasty', 'school teacher', 'barge', 'inter cultural', 'sailing ship', 'pagoda', 'consort', 'dowry', 'malaria', 'conjoined twins', 'siam']",False
tt0049833,The Ten Commandments,"[('Charlton Heston', 9), ('Yul Brynner', 11), ('Anne Baxter', 10), ('Edward G. Robinson', 12), ('Yvonne De Carlo', 13), ('Debra Paget', 14), ('John Derek', 29), ('Cedric Hardwicke', 28), ('Nina Foch', 15), ('Martha Scott', 16), ('Judith Anderson', 17), ('Vincent Price', 18), ('John Carradine', 19), ('Olive Deering', 32), ('Douglass Dumbrille', 20), ('Frank De Kova', 21), ('Henry Wilcoxon', 22), ('Eduard Franz', 35), ('Donald Curtis', 36), ('Lawrence Dobkin', 37), ('H.B. Warner', 83), ('Julia Faye', 84), ('Lisa Mitchell', 85), ('Noelle Williams', 86), ('Joanna Merlin', 87), ('Pat Richard', 88), ('Joyce van der Veen', 89), ('Diane Hall', 90), ('Abbas El Boughdadly', 92), ('Fraser Clarke Heston', 93), ('John Miljan', 94), ('Francis McDonald', 95), ('Ian Keith', 96), ('Paul De Rolf', 97), ('Woody Strode', 38), ('Tommy Duran', 98), ('Eugene Mazzola', 99), ('Ramsay Hill', 100), ('Joan Woodbury', 39), ('Esther Brown', 101), ('Rushdy Abaza', 192), ('Dorothy Adams', 120), ('Eric Alden', 121), ('E.J. André', 122), ('Babette Bain', 123), ('Baynes Barron', 124), ('Kay Bell', 125), ('Mary Benoit', 126), ('Henry Brandon', 127), ('Robert Carson', 128), ('Bobby Clark', 129), ('Rus Conklin', 130), ('Mike Connors', 131), ('Henry Corden', 132), ('Edna Mae Cooper', 133), ('Kem Dibbs', 134), ('Maude Fealy', 135), ('Mimi Gibson', 136), ('Gavin Gordon', 194), ('Diane Gump', 137), ('Nancy Hale', 138), ('June Jocelyn', 139), ('Richard Kean', 140), ('Gail Kobe', 141), ('Fred Kohler Jr.', 142), ('Kenneth MacDonald', 143), ('Peter Mamakos', 144), ('Irene Martin', 145), ('George Melford', 146), ('John Merton', 147), ('Amena Mohamed', 148), ('Paula Morgan', 149), ('Dorothy Neumann', 150), ('John Parrish', 151), ('Rodd Redwing', 152), ('Addison Richards', 153), ('Keith Richards', 154), ('Hal Sherman', 193), ('Marcoreta Starr', 155), ('Onslow Stevens', 156), ('Clint Walker', 157), ('Amanda Webb', 158), ('Frank Wilcox', 159), ('Jeane Wood', 160)]",13000000,"['moses', 'israel', 'egypt', 'miracle', 'slavery', 'ten commandments', 'bible', 'epic', 'religion', 'judaism', 'ancient egypt', 'old testament', 'pharaoh', '13th century bc']",False
tt0048356,Marty,"[('Ernest Borgnine', 1), ('Betsy Blair', 2), ('Esther Minciotti', 3), ('Augusta Ciolli', 4), ('Joe Mantell', 5), ('Karen Steele', 6), ('Jerry Paris', 7), ('James Bell', 10), ('John Beradino', 11), ('Charles Cane', 12), ('Paddy Chayefsky', 13), ('John Dennis', 14), ('Walter Kelley', 15), ('Doris Kemper', 16), ('John Milford', 17), ('Silvio Minciotti', 18), ('Robin Morse', 19), ('Kathleen Mulqueen', 20), ('George Nardelli', 21), ('Jerry Orbach', 22), ('Edwin Rochelle', 23), ('Glenn Strange', 24), ('Frank Sutton', 25), ('Hal Taggart', 26), ('Minerva Urecal', 27), ('Alan Wells', 28), ('Waclaw Rekwart', 29), ('Arthur Tovey', 50)]",343000,"['italian american', 'butcher', 'marriage', 'love', 'teacher', 'crying', 'overbearing mother', 'dance hall', 'old maid']",True
